id,nombre,codigo_gruplac,fecha_creacion,unidad,responsable,categoria,descripcion,objetivos,mision,vision,lineas,url,fuente,activo
G-00000000002099,GRUPO DE INVESTIGACION EN SISTEMAS Y COMPUTACIÓN -GISICO-,00000000002099,,,john jairo PATIÑO VANEGAS,C,"En el panorama universitario Nacional y en especial, en la región caribe, son muy pocos los grupos de investigación en Ingeniería de Sistemas que existen registrando que nuestras empresas se sitúen en un bajo nivel de competitividad por la falta de control en sus procesos y que toda la tecnología existente sea realizada en otras latitudes o sea importada.
La mayoría de las universidades en el mundo han encontrado en la Ingeniría de Sistemas una estrategia tecnológica que ha arrojado excelentes resultados, podemos mencionar algunos ejemplos como:
La Universidad Autónoma Metropolitana de México trabaja simuladores como estrategia pedagógica para la enseñanza de los diferentes procesos en el área de la Ingeniería Química e Ingeniería Industrial, programas de Maestría y Doctorado en simulación numérica y control en la Universidad de Buenos Aires, universidad autónoma de Taxcala, Escuela politécnica nacional de Quito (ecuador); diferentes grupos y centros de Investigación como el Departamento de Ingeniería de la Universidad de Cambridge, universidad de liége y universidad Katholieke (belgica), Universidad Federal de Minas Gerais (Brazil); University of Alberta, Edmonton, École Polytechnique Montréal, University of New Brunswick, University of Toronto (Canadá); Universidad de Chile (Chile); Aalborg University, Technical University , Lyngby (Dinamarca), Helsinki University of Technology y Tampere University of Technology (Finlandia), ECOLE CENTRALE PARIS, Ecole Nationale Supérieure des Mines de Paris, Supélec (Francia); University of Technology Aachen, Technical University Braunschweig (Alemania); Advanced Research and Studies Center, National University of Mexico (México), Politechnical University, University of Seville, University of Valladolid (España), Case Western Reserve University, Harvard, Idaho State University, Lehigh University, University of Missouri-Rolla, Ohio State University , University of Tennessee, Texas A&M University, University of Texas","GENERAL
Contribuir al desarrollo de la Región en el Aspecto Industrial, Científico y Académico a través de la Investigación e implementación de Sistemas de Control, Sistemas de Información y Simulación para los procesos productivos y educativos que en ella se llevan a cabo; dentro del marco de la constante actualización e intercambio de información con grupos afines en el ámbito nacional y mundial.
ESPECIFICOS
1. Fortalecimiento de la Facultad de Ingeniería y Tecnológicas en el área de Ingeniería de Sistemas, la automatización, el control, la simulación a través del trabajo interdisciplinario.
2. Generar modelos que permitan el estudio, análisis y optimización de los procesos productivos de la región; todo dentro de la rigurosidad Científica inherente en todo grupo de investigación; pero buscando alcanzar beneficios inmediatos para las empresas de la región y el país.
3. Posibilitar espacios de estudio e investigación para estudiantes, conducentes a trabajos monográficos de grado.
4. Realización de eventos y publicaciones en las áreas de la Ingeniería de Sistemas.
5. Generar y desarrollar proyectos de grado en el área del Control y la Simulación que repercutan en la optimización de los procesos industriales.
6. Generar espacios para la profundización y cualificación docente, a nivel de formación avanzada.
7. Ofrecer soporte técnico-científico a los programas académicos que ofrece la Universidad Popular del Cesar.",,"El grupo GISICO se consolidará a nivel regional y nacional, a través de su posicionamiento en el sector manufacturero y de servicios y fortalecimiento de la academia generando producción científica de la mas alta calidad para participar en eventos académicos e interacción con grupos afines y de otras disciplinas de carácter nacional y mundial logrando reconocimiento a través de publicaciones nacionales e internacionales.","1.- CIENCIA E INGENIERIA DE LOS DATOS
2.- INGENIERÍA DE SOFTWARE
3.- INTELIGENCIA ARTIFICIAL
4.- REDES Y TELECOMUNICACIONES
5.- SEGURIDAD DE LA INFORMACIÓN
6.- SISTEMAS DE INFORMACIÓN
7.- SISTEMAS INTELIGENTES
8.- TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000002099,"Scienti, consultado 2026-09-25; formación: 2001 - 2",1
G-00000000007152,"CREANDO CIENCIAS ""CRECI""",00000000007152,,,Carlos Ramón VIDAL TOVAR,C,"Creando Ciencias inició desarrollando las siguientes investigaciones:
- COMERCIALIZACIÓN DE CARNE DE VACUNO EN LOS EXPENDIOS DE CARTAGENA DE INDIAS.
- COMERCIALIZACIÓN DE VEGETALES EN EL MERCADO DE BAZURTO DE LA CIUDAD DE CARTAGENA.
- EFECTO DE LA APLICACIÓN DE ENZIMAS SOBRE EL ALMIDON DE LA VARIEDAD DEL ÑAME ESPINO (Dioscorea rotundata ) PARA LA OBTENCIÓN DE JARABES¿
Actualmente este grupo esta conformado por profesionales pertenecientes a tres universidades y agentes externos que enriquecen la dinámica de producción de conocimiento.","'- Desarrollar investigación en el campo industrial y agroalimentario que permitan contribuir a la solución de problemas y generación de nuevas fuentes de conocimiento.
- Fortalecer la actividad académica de la investigación por medio del desarrollo de proyectos investigativos en el campo industrial y agroalimentario.
- Profundizar en la producción de capital intelectual en organizaciones y procesos de gestión del conocimiento en áreas de la educación e ingeniería.",,"Para el año 2025 el grupo de investigación CREANDO CIENCIAS ""CRECI"". Sera un grupo consolidado y reconocido en la comunidad científica nacional por sus logros y aportes al mejoramiento de los procesos industriales y agroalimentarios desde la gestión del conocimiento y producción de capital intelectual","1.- Control de Calidad de la producción
2.- DESARROLLO EMPRESARIAL
3.- DESARROLLO REGIONAL
4.- FISIOLOGÍA Y TECNOLOGÍA DE POS COSECHA DE PRODUCTOS VEGETALES Y PERECEDEROS
5.- Gestión y desarrollo ingenieril de sistemas de producción de alimentos y productos biológicos.
6.- Organizaciones y Gestion de Procesos Productivos
7.- SOSTENIBILIDAD Y GESTIÓN AMBIENTAL",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000007152,"Scienti, consultado 2026-09-25; formación: 2008 - 3",1
G-00000000014742,TC-Psi,00000000014742,,,Libia María Alvis Barranco,A,,"Fortalecer los procesos de investigación de la facultad de psicología, acordes a las lineas de investigación y la disciplina que guía la formación de profesores y estudiantes.
Robustecer la investigación propiamente dicha en la facultad de psicología y en el grupo de investigación
Fortalecer la cultura investigativa y la investigación formativa de la facultad, a través de los semilleros de investigación, la particpación en redes y encuentros de investigación, además de la generación de eventos de investigación.",,"Constituirse constantemente como el grupo de investigación que lidera la investigación-la innovación-y el desarrollo en ciencias sociales y humanas, bajo un modelo relacional cuya mirada político-legal se encentre ajustada a las dinámicas y vulnerabilidades de la región y del país.","1.- Contextos sociales y culturales
2.- Político-Legal
3.- Psicología Educativa
4.- Psicología clínica y de la salud
5.- Psicología y las organizaciones",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000014742,"Scienti, consultado 2026-09-25; formación: 2013 - 10",1
G-00000000001307,Grupo de Espectroscopia Optica y Laser,00000000001307,,,Ruben Dario Fonseca Rodriguez,A1,"Actualmente el número de moléculas que generan radiación láser supera las 1900. Sin embargo, el problema de la búsqueda de nuevos compuestos, que posean capacidad de generación láser sigue siendo de un problema vigente y de actualidad ya que no siempre cada compuesto que genera radiación láser por sus parámetros se puede utilizar en calidad de medio activo, o debido a pequeños del coeficiente de conversión de energía de bombeo en energía de radiación láser, característico para la mayoría de las sustancias que presentan el efecto láser en dichas regiones espectrales. De otra parte, el descubrimiento y síntesis de moléculas de gran importancia en diferentes ramas de la ciencia (biología, medicina, Física del láser, etc.) ha estimulado el desarrollo de nuevos y eficientes métodos de su preparación. Una de las tareas más importantes de la química orgánica es la preparación de compuestos de interés en Biología, Química Farmacéutica, y para la Física del Láser.
Los colorantes como moléculas complejas, de acuerdo a los estudios espectroscópicos y la Química Computacional. se caracterizan por poseer unas propiedades ópticas únicas: una franja de absorción y de fluorescencia ancha; lo que las convierten en candidatas a poseer una franja espectral ancha de amplificación óptica y de generación láser, aspecto deseado y vital a la hora de escoger al elemento más importante de un láser - el medio activo. Por todo esto, los colorantes son los candidatos promisorios en la solución del problema planteado","Teniendo en cuenta las líneas y proyectos de investigación los principales Objetivos son:
1. Desarrollo del programa de investigación institucional en el campo de la Espectroscopía Óptica y Física del Láser en la Universidad.
2. El montaje de una Laboratorio de Espectroscopía y Láser
3. La proyección del Grupo en el contexto regional, nacional e internacional
4 Contribuir a la formación de jovenes investigadores mediante su vinculación con los programas de Maestría en ciencias físicas y doctorado en ciencias física.
El grupo aspira a:
1. Convertirse en protagonista en investigaciones en el campo de la Espectroscopia, Óptica lineal y no lineal, Instrumentación electrónica y Física del Láser en la costa norte Colombiana, a nivel nacional e internacional, para lograr ser un interlocutor válido ante los grupos de investigación reconocidos en este ambito, siendo fructifero en publicaciones especializadas, a intercambiar investigadores y estudiantes, a formar profesionales a nivel de Maestría y doctorado.
2.Servir de consultor de las empresas de la región e las áreas de aplicación de la spectroscopia, Óptica lineal y no lineal, Instrumentación electrónica y Física del Láser.
Formar estudiantes para que continuen sus estudios de formación avanzada (Doctorados) a través de la cooperación internacional con centros de excelencia académica.",,I. Estrategia Visionaria,"1.- Didáctica y Enseñanza de la Ciencia
2.- Instrumentación electrónica
3.- Síntesis, caracterización, modelación y simulación de las propiedades de los materiales
4.- Óptica no lineal",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000001307,"Scienti, consultado 2026-09-25; formación: 2003 - 3",1
G-00000000018935,Mente Lila,00000000018935,,,Adriana Cristina Acosta Ramos,C,"el grupo de investigación Mente Lila del programa de psicología de la Universidad Popular del Cesar nace en el año 2014 con la necesidad de responder a las demandas de las diferentes problemáticas de la región y el país. Su propósito fundamental es contribuir desde la academia a la producción de conocimiento científico y tecnológico que permita la cooperación entre equipos de trabajo altamente capacitados.
El grupo de investigación se enmarca dentro de las lineas de investigación de psicología educativa, psicología y las organizaciones, contextos sociales y culturales y la línea clínica y de la salud. Este grupo mediante la consolidación de los semilleros de investigación facilitan espacios para que los docentes y estudiantes generen competencias investigativas y a su vez participen activamente en convocatorias internas y externas de generación de nuevo conocimiento.","Potenciar los procesos de investigación formativa del programa de psicología acorde a las líneas de investigación propuestas.
consolidar la transferencia de conocimiento mediante la participación en eventos científicos y la publicación de contenido impreso y/o electrónico.
facilitar espacios a estudiantes y docentes que faciliten los procesos investigativos.",,"El grupo de investigación Mente Lila en el año 2027 será pionero en investigaciones ajustadas a sus líneas de investigación, con vinculación de docentes y egresados altamente competentes capaces de responder a la problemática regional y nacional.","1.- Desarrollo Sostenible de las Organizaciones y el Talento Humano
2.- Psicoinnovación en Contextos Educativos Integrales
3.- Psicología Política y Transformaciones Sociales
4.- Salud y Bienestar en Contextos Diversos",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000018935,"Scienti, consultado 2026-09-25; formación: 2014 - 11",1
G-00000000002668,AITICE,00000000002668,,,Armando Javier Lopez Sierra,B,"En el mundo de hoy, tanto a nivel regional como internacional, la tecnología se constituye en fuente de innovaciones en todos los campos. En la educación, este puede ser el motivo para repensarla, de manera que la misma educación sea motor de cambio. Integrar la tecnología a la educación requiere de una política educativa, por lo que el grupo AITICE aspira a enunciar ciertos principios básicos y proponer pautas para una integración exitosa que considere el planteamiento, los recursos humanos, los aspectos institucionales, las estrategias de desarrollo, la investigación, la formación permanente y la cooperación a todos los niveles.
La mayoría de las universidades en el mundo han encontrado en las Tecnologías de la Información y la Comunicación una excelente oportunidad para implementar nuevas formas de enseñanza, que permitan atender la demanda de la población insatisfecha como también de proveer los medios para acceder a la cantidad de información valiosa que a cada momento se produce en cualquier lugar de la tierra. Podemos mencionar ejemplos de instituciones que vienen trabajando en este sentido:
El primer proyecto importante llevado a cabo en la Universidad de Murcia (España) para el desarrollo de una solución integral TIC (Tecnologías de la Información y las Comunicaciones), se denominó proyecto SUMA, el cual posibilita el acceso remoto a la Universidad desde sus propios hogares a aquellos alumnos acogidos al proyecto. Con él se prevén los siguientes resultados:
- Mejoramiento de la calidad docente
- Aumento de las posibilidades de docencia
- Creación de nuevos contenidos docentes
- Utilización de nuevas herramientas tecnológicas aplicadas a la docencia y
- Apertura de nuevos canales de sinergia entre la Universidad y el mundo empresarial. (http://www.um.es/atica/proyectosuma.htm)
Otro proyecto también importante tiene que ver con la Universidad Oberta de Catalunya, España (UOC) la cual se encuentra trabajando con el objetivo de lid","OBJETIVO GENERAL
Generar investigación tendiente a la incorporación de las Tecnologías de la Información y Comunicación en los procesos educativos, mediante el aporte de estrategias significativas que conlleven al logro de los objetivos cognitivos de los estudiantes y de soluciones enmarcadas en el contexto de la sociedad del conocimiento
OBJETIVOS ESPECIFICOS
1. Promover una cultura familiarizada con el uso generalizado de las TIC en los procesos formativos de la comunidad académica upecista.
2. Diseñar planes y propuestas de formación y educación virtual a través de sistemas telepresenciales.
3. Construir y mejorar marcos teóricos y conceptuales que sustenten la comprensión de los procesos formativos y uso de TIC, en los sistemas de Educación virtual.
4. Identificar y adaptar metodologías de experiencias exitosas a procesos de educación virtual través de redes y comunidades virtuales de aprendizaje.",,"Proyectar al grupo AITICE como líderes en la región en desarrollo e implementación de proyectos de investigación en TICs que contribuyan a la transformación de la academia y la ciencia, con repercusión en el beneficio social, cultural y económico de las comunidades locales y globales, con criterios de calidad, equidad y democracia social.","1.- Estrategias de Aprendizaje y medios digitales para ambientes educativos soportados en TIC
2.- Ingeniería de Software
3.- Inteligencia Artificial
4.- Internet de las cosas - IoT
5.- Redes y Telecomunicaciones
6.- Seguridad de la Información
7.- Soluciones basadas en TIC para aplicar en contextos educativos
8.- Soluciones empresariales y de desarrollo social apoyadas en tecnologías digitales
9.- Tecnologías de la información y la comunicación en la educación",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000002668,"Scienti, consultado 2026-09-25; formación: 2005 - 7",1
G-00000000003639,GIELEHLA,00000000003639,,,Carmen Beatriz Araújo Quiroz,B,"Existen diferentes aproximaciones teóricas concernientes al aprendizaje de una segunda lengua; el behaviorismo, que se basa fundamentalmente en el habito; la teoría cognitiva, que explica la adquisición de una segunda lengua como un proceso meramente mental; la afectiva que sugiere que la parte motivación está íntimamente ligada al aprendizaje, entre otras (Stern: 1983)
A lo largo de la historia, estas teorías, consideradas como tradicionales, han sido debatidas, complementadas e incluso aplicadas eclecticamente. A través de los diversos debates y estudios han surgido nuevas propuestas en cuento a los elementos esenciales para el aprendizaje de una segunda lengua o un lenguaje extranjero, una de ellas, expuesta desde la década de los 70 por varios autores.
El concepto de autonomía suele definirse en función de la capacidad de saber aprender y saber aprender implica saber darse objetivos de aprendizaje, saber dotarse de los medios para alcanzar dichos objetivos, organizar el propio aprendizaje en términos de lugar, tiempo, ritmo, etc. y evaluar los resultados. Todos estos factores pueden ser integrados a través del oso de un mediador académico ¿ texto, siempre que este apoye el proceso de aprendizaje autónomo.
Existen diversos tipos de mediadores, comunes para el desarrollo de habilidades específicas de una lengua extranjera, el más manipulado por sus características suele ser el manual, el cual según Dana Ferris (2003) brinda al aprendiente la oportunidad de ejercitar sus habilidades de una forma procesal y secuencial, lo que permite que el estudiante trabaje a su propio ritmo, y recurra a la asesoría del profesor ante situaciones específicas. Del mismo modo, contribuye al aprendizaje cooperativo al posibilitar la ¿peerr correction¿ que consiste en ser evaluado no solo por el profesor, si no también por el compañero del mismo nivel.","Promover el estudio de todos los aspectos relacionados con la investigación de lenguas extranjeras en hablantes latinos en contextos de interculturalidad, desde la universidad popular del cesar hacia la comunidad regional.",,El colectivo de investigación GIELEHLA será pionero en la integración y asesoría de docentes del área de inglés centrada en el manejo de estrategias de enseñanza de una lengua extranjera en todos los ámbitos de la comunidad local y regional capaces de transformar su quehacer docente.,"1.- Formacion Docente
2.- LINGUISTICA APLICADA
3.- Lengua, Cultura y sociedad",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000003639,"Scienti, consultado 2026-09-25; formación: 2004 - 2",1
G-00000000017498,Investigarte,00000000017498,,,Jorge Enrique Ferreira Sarmiento,C,"'- En la actualidad el grupo se encuentra en categoría C, desde el año 2017.
- Contamos con 7 semilleros de investigación relacionados con distintas disciplinas artísticas
- En la actualidad se vienen desarrollando dos propuestas financiadas por colciencias.
- En junio de 2018 se realizó el primer encuentro de investigación en artes que contó con la participación de ponentes y artistas de la región y del país.
- Se diseño una revista de investigación en artes con ISSN 2619-4376 de publicación anual
- se publicó un artículo en la revista indexada Calle 14, código ISSN 2011-3757 Y ISSN 2145-0706","¿ Fortalecer los procesos de investigación en la facultad de Bellas Artes y la Universidad Popular del Cesar.
¿ Estimular el desarrollo de la cultura de socialización de proyectos, productos de apropiación social del conocimiento y procesos de investigación artística en semilleros de Investigación, estudiantes, docentes y artistas.
¿ Facilitar el dialogo, la interacción, la construcción y socialización entre las redes del conocimiento disciplinares e interdisciplinares entre la comunidad académica.
¿ Fomentar la integración de los semilleros, docentes, egresados, estudiantes y artistas de la región,vinculados al grupo.",,"Visión: en el 2025 ser un grupo de investigación que se destaque por su producción intelectual y artística estando a la vanguardia de los procesos de investigación artística en la región y el país, alcanzando la máxima categoría.","1.- ESTUDIOS DEL FOLKLORE Y LA CULTURA
2.- HISTORIA, TÉCNICAS, DISEÑO, PRODUCCIÓN E INNOVACIÓN EN LAS ARTES
3.- Pedagogía y Didáctica de las Artes
4.- Sociedad, cultura y pedagogía",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000017498,"Scienti, consultado 2026-09-25; formación: 2013 - 1",1
G-00000000002681,PARASITOLOGIA - AGROECOLOGIA MILENIO,00000000002681,,,Pedro Jose Fragoso Castilla,B,"El control de insectos vectores de enfermedades en humanos, animales y plantas, ha sido objeto de investigaciones multidisciplinarias en centros de investigación en todo el mundo (OMS, 2015); en el grupo Parasitología y Agroecología Milenio, se están implementando alternativas novedosas, efectivas y seguras para el medio ambiente, a través de microorganismos autóctonos para el control de insectos vectores de enfermedades, lo que conlleva a una disminución de los insecticidas sintéticos empleados para tal fin. Estamos en la búsqueda de un bioinsecticida basado en Bacillus thuringiensis para el control de Aedes aegypti, mosquito vector del virus del dengue, chikungunya y la fiebre amarilla en regiones tropicales y subtropicales, particularmente en Colombia. Se están realizado trabajos orientados a la higiene e inocuidad alimentaria, a través de la determinación de contaminantes físicos y microbiológicos de alimentos expendidos por empresas y particulares en el departamento del Cesar. Se trabaja también en estudios de mitigación de la contaminación del rio cesar con aguas residuales domesticas e industriales, mediante la reutilización de estas en el riego de cultivos agrícolas. De todas las investigaciones se están estudiando prototipos para llevarlos a escala industrial.","General: Implementación de investigaciones, orientadas a solución de problemas de salud pública y medio ambiente, a través de tecnologías sostenibles.
Específicos:
¿Contribuir a la formación de investigadores a nivel de semilleros, jóvenes investigadores, especializaciones, maestrías y doctorados.
¿Desarrollar proyectos de investigación orientados al control biológico de insectos plagas.
¿Desarrollar investigación dirigidas a disminuir la carga microbiana de productos alimenticios.
¿Utilizar las aguas residuales con fines benéficos.
¿Desarrollar proyectos de investigación orientados al fortalecimiento de políticas de salud pública.
¿Realizar diagnóstico de enfermedades infecciosas en humanos, animales y plantas.",,"En el año 2023, nuestro grupo de investigación alcanzará la categoría más alta para grupos de investigación establecida por Colciencias.","1.- Bioprospección
2.- Biotecnología Agropecuaria y Agroindustrial
3.- Control Biologico (Biocontrol-Entomopatogenos)
4.- Enfermedades Infecciosas
5.- Manejo Agrosostenible de Cultivos de Clima Calido
6.- Microbiologìa Ambiental y de Agua (Bioindicadores)
7.- Parasitologìa y Microbiologìa Agricola,
8.- Prevenciòn y Control de enfermedades fitosanitarias mediante Microorganimos Antagonicos",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000002681,"Scienti, consultado 2026-09-25; formación: 2002 - 2",1
G-00000000024277,EQUIPO DE INVESTIGACIÓN EN DESARROLLO Y GESTIÓN AVANZADA (EIDGA),00000000024277,,,yina paola ortega santiago,C,"El estado del arte en la formación de recurso humano en Ciencia, Tecnología e Innovación (CTeI) revela un enfoque creciente hacia la educación interdisciplinaria, especialmente en ingeniería. Los programas de posgrado están integrando conocimientos de diversas disciplinas para abordar problemas complejos de manera más efectiva. Las metodologías activas de aprendizaje, como el aprendizaje basado en proyectos, se están utilizando para ofrecer experiencias prácticas y mejorar la comprensión teórica. Además, se está promoviendo la colaboración multidisciplinaria y la incorporación de tecnologías emergentes, lo que está transformando la investigación y el desarrollo, facilitando soluciones innovadoras adaptadas a los desafíos actuales.","Objetivo general: Fortalecer la capacidad investigativa y formativa en Ciencia, Tecnología e Innovación (CTeI) en el ámbito de la ingeniería, mediante la promoción de una formación de alta calidad, la realización de investigaciones interdisciplinarias, la transferencia de conocimiento hacia la industria y la sociedad, y el establecimiento de alianzas estratégicas que generen un impacto tanto regional como global en el desarrollo sostenible y el avance tecnológico.
1: Fortalecer la Formación de Recurso Humano: Proporcionar una formación de alta calidad en Ciencia, Tecnología e Innovación (CTeI), enfocada en la ingeniería, mediante programas de posgrado, capacitación continua y metodologías educativas avanzadas.
2: Fomentar la Investigación Interdisciplinaria: Promover y llevar a cabo investigaciones interdisciplinarias que integren diferentes áreas del conocimiento para abordar desafíos multidimensionales y generar nuevos conocimientos aplicables.
3: Impulsar la Transferencia de Conocimiento: Facilitar la transferencia de conocimientos y tecnologías desarrolladas en el grupo hacia la industria y la sociedad, contribuyendo a la mejora de procesos y la creación de soluciones prácticas.
4: Establecer Alianzas Estratégicas: Formar convenios y colaboraciones con instituciones académicas, centros de investigación y empresas para fortalecer la capacidad investigativa del grupo y ampliar el impacto de sus proyectos
5: Generar Impacto Regional y Global: Contribuir al desarrollo sostenible y al avance tecnológico tanto a nivel regional como global mediante la investigación aplicada y la implementación de prácticas innovadoras.",,"Ser un referente global en el 2027 para la generación y aplicación de conocimiento avanzado en ingeniería, promoviendo la innovación interdisciplinaria y la formación de líderes en Ciencia, Tecnología e Innovación (CTeI). Buscamos impactar positivamente en la sociedad y la industria mediante la creación de soluciones prácticas y sostenibles, fortaleciendo la colaboración entre el mundo académico y el sector productivo para abordar los desafíos del futuro.","1.- Ambientes urbanos y rurales sostenibles
2.- Desarrollo de procesos y productos industriales enfocados al consumo responsable.
3.- Estrategias innovadoras en el aula.
4.- Gestión empresarial y mercadeo
5.- Industria 4.0
6.- Seguridad Alimentaria.
7.- Sistemas integrados de gestión
8.- Valoración económica de los Servicios Ecosistémicos.",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000024277,"Scienti, consultado 2026-09-25; formación: 2021 - 12",1
G-00000000022006,"GRUPO INTERDISCIPLINARIO ORGANIZACION SOCIEDAD, EDUCACION Y CULTURA PARA LA PAZ",00000000022006,,,Martha GUERRA MUÑOZ,C,"Los aspectos centrales que emprende este grupo de investigación, nombrado genéricamente, pero con líneas de investigación específicas, dentro de las disciplinas establecidas, se unirá al conjunto de grupos similares reconocidos a nivel del país, con la diferencia que marcaremos pautas relevantes en las disciplinas expuestas, creciendo en la producción de conocimientos, basados en la responsabilidad investigativa y los lineamientos de calidad. En este sentido González y Gómez (2014) manifiesta que las calidades de las acciones organizacionales deben asegurar que los productos deben contar con niveles óptimos de calidad.
Desde lo anterior, traemos a colación lo propuesto por Giardina (2002) en torno a la necesidad de que las universidades investigación de las universidades, deben abrir caminos para la ética y la responsabilidad social. Es así como se interpreta en este grupo, la responsabilidad unida a la ética en los procesos investigativos como una manera de indicar que la investigación debemos ejercerla con el propósito de generar conocimientos nuevos, coadyuvando a la resolución de problemas en el marco de lo académico. Babbie (2001), dice que, al ejercitar la investigación con ética y valores, ésta se convierte en una contribución social y humana al progreso y desarrollo del hombre.","Objetivo: General.
Construir un grupo de investigadores interdisciplinarios que generen alternativas de solución a las diferentes problemáticas que surgen en el contexto local, nacional e internacional.
Específicos.
-Plantear propuestas de investigación acordes a las diferentes necesidades de la región en consideración de los microsistemas existentes desde un enfoque diferencial
-Contribuir a la cualificación investigativa del programa.
-Apoyar la investigación formativa mediante los semilleros.
-Promover los procesos académico-científicos que fortalecen las diversas competencias desde el marco de la interculturalidad en la educación de la mano de los docentes y acompañamiento de las directivas universitarias.
- Desarrollar asociaciones estratégicas que actúen en pro de la creación de nuevos conocimientos.
- Ejecutar proyectos que garantizan el mejoramiento académico a través de la investigación científica.",,"El grupo de investigación GIOSEC se concibe para el año 2026 como un grupo de investigación con reconocimiento local, regional, nacional e internacional, al interior de la Universidad Popular del Cesar proponiendo integralidad investigativa y haciendo enlaces con distintos sectores de la sociedad civil en la region y en Colombia.","1.- ORGANIZACIONAL HUMANA Y EMPRESARIAL
2.- CIENCIAS POLITICAS, Y DERECHO
3.- CULTURA, COMUNICACIÓN Y SOCIEDAD
4.- DESARROLLO TECNOLÒGICO AGROPECUARIO Y AGROINDUSTRIAL
5.- EDUCACION INCLUSIVA Y NEUROEDUCACIÓN
6.- SALUD Y EDUCACIÓN",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000022006,"Scienti, consultado 2026-09-25; formación: 2019 - 1",1
